path_id,sa2_code,sa2_name,access_category,growth,point_order,longitude,latitude
213011569-0,213011569,Deer Park,Moderate,-0.2,1,144.75478,-37.78139
213011569-0,213011569,Deer Park,Moderate,-0.2,2,144.77303,-37.78296
213011569-0,213011569,Deer Park,Moderate,-0.2,3,144.77367,-37.77814
213011569-0,213011569,Deer Park,Moderate,-0.2,4,144.79051,-37.78178
213011569-0,213011569,Deer Park,Moderate,-0.2,5,144.79436,-37.77893
213011569-0,213011569,Deer Park,Moderate,-0.2,6,144.79031,-37.76783
213011569-0,213011569,Deer Park,Moderate,-0.2,7,144.77525,-37.76647
213011569-0,213011569,Deer Park,Moderate,-0.2,8,144.77776,-37.75016
213011569-0,213011569,Deer Park,Moderate,-0.2,9,144.75695,-37.75045
213011569-0,213011569,Deer Park,Moderate,-0.2,10,144.75742,-37.76181
213011569-0,213011569,Deer Park,Moderate,-0.2,11,144.75721,-37.76344
213011570-0,213011570,Derrimut,Moderate,0.9,0,144.75395,-37.78764
213011570-0,213011570,Derrimut,Moderate,0.9,1,144.75098,-37.81045
213011570-0,213011570,Derrimut,Moderate,0.9,2,144.80715,-37.81524
213011570-0,213011570,Derrimut,Moderate,0.9,3,144.8056,-37.80297
213011570-0,213011570,Derrimut,Moderate,0.9,4,144.78921,-37.8002
213011570-0,213011570,Derrimut,Moderate,0.9,5,144.79169,-37.78163
213011570-0,213011570,Derrimut,Moderate,0.9,6,144.77367,-37.77814
213011570-0,213011570,Derrimut,Moderate,0.9,7,144.77303,-37.78296
213011570-0,213011570,Derrimut,Moderate,0.9,8,144.75478,-37.78139
213011570-0,213011570,Derrimut,Moderate,0.9,9,144.75404,-37.78698
213011570-0,213011570,Derrimut,Moderate,0.9,10,144.75395,-37.78764
213021341-0,213021341,Altona,High,1.7,0,144.79081,-37.8644
213021341-0,213021341,Altona,High,1.7,1,144.78836,-37.87396
213021341-0,213021341,Altona,High,1.7,2,144.80832,-37.88194
213021341-0,213021341,Altona,High,1.7,3,144.81957,-37.87251
213021341-0,213021341,Altona,High,1.7,4,144.84022,-37.87149
213021341-0,213021341,Altona,High,1.7,5,144.85037,-37.86393
213021341-0,213021341,Altona,High,1.7,6,144.86778,-37.85907
213021341-0,213021341,Altona,High,1.7,7,144.85291,-37.85623
213021341-0,213021341,Altona,High,1.7,8,144.85294,-37.85239
213021341-0,213021341,Altona,High,1.7,9,144.84148,-37.84926
213021341-0,213021341,Altona,High,1.7,10,144.78936,-37.84279
213021341-0,213021341,Altona,High,1.7,11,144.78049,-37.84619
213021341-0,213021341,Altona,High,1.7,12,144.77676,-37.86312
213021341-0,213021341,Altona,High,1.7,13,144.79015,-37.86216
213021341-0,213021341,Altona,High,1.7,14,144.79081,-37.8644
213021342-0,213021342,Altona Meadows,Moderate,0.3,0,144.7648,-37.87513
213021342-0,213021342,Altona Meadows,Moderate,0.3,1,144.76498,-37.88203
213021342-0,213021342,Altona Meadows,Moderate,0.3,2,144.77332,-37.88529
213021342-0,213021342,Altona Meadows,Moderate,0.3,3,144.78266,-37.89985
213021342-0,213021342,Altona Meadows,Moderate,0.3,4,144.79979,-37.89881
213021342-0,213021342,Altona Meadows,Moderate,0.3,5,144.80759,-37.89137
213021342-0,213021342,Altona Meadows,Moderate,0.3,6,144.80832,-37.88194
213021342-0,213021342,Altona Meadows,Moderate,0.3,7,144.78836,-37.87396
213021342-0,213021342,Altona Meadows,Moderate,0.3,8,144.79159,-37.87034
213021342-0,213021342,Altona Meadows,Moderate,0.3,9,144.78952,-37.85999
213021342-0,213021342,Altona Meadows,Moderate,0.3,10,144.77152,-37.86773
213021342-0,213021342,Altona Meadows,Moderate,0.3,11,144.75481,-37.86955
213021342-0,213021342,Altona Meadows,Moderate,0.3,12,144.75364,-37.876
213021342-0,213021342,Altona Meadows,Moderate,0.3,13,144.76459,-37.87482
213021342-0,213021342,Altona Meadows,Moderate,0.3,14,144.7648,-37.87513
213021343-0,213021343,Altona North,High,4.1,0,144.82211,-37.82572
213021343-0,213021343,Altona North,High,4.1,1,144.78904,-37.84484
213021343-0,213021343,Altona North,High,4.1,2,144.85294,-37.85239
213021343-0,213021343,Altona North,High,4.1,3,144.855,-37.84834
213021343-0,213021343,Altona North,High,4.1,4,144.86306,-37.84849
213021343-0,213021343,Altona North,High,4.1,5,144.86746,-37.82566
213021343-0,213021343,Altona North,High,4.1,6,144.8576,-37.82467
213021343-0,213021343,Altona North,High,4.1,7,144.85984,-37.81382
213021343-0,213021343,Altona North,High,4.1,8,144.82248,-37.8254
213021343-0,213021343,Altona North,High,4.1,9,144.82211,-37.82572
213021344-0,213021344,Newport,Moderate,2.3,0,144.86014,-37.82487
213021344-0,213021344,Newport,Moderate,2.3,1,144.86746,-37.82566
213021344-0,213021344,Newport,Moderate,2.3,2,144.86305,-37.84852
213021344-0,213021344,Newport,Moderate,2.3,3,144.87471,-37.84912
213021344-0,213021344,Newport,Moderate,2.3,4,144.88954,-37.85789
213021344-0,213021344,Newport,Moderate,2.3,5,144.88773,-37.84926
213021344-0,213021344,Newport,Moderate,2.3,6,144.89848,-37.8512
213021344-0,213021344,Newport,Moderate,2.3,7,144.89524,-37.8487
213021344-0,213021344,Newport,Moderate,2.3,8,144.89753,-37.84756
213021344-0,213021344,Newport,Moderate,2.3,9,144.9056,-37.85172
213021344-0,213021344,Newport,Moderate,2.3,10,144.89947,-37.84882
213021344-0,213021344,Newport,Moderate,2.3,11,144.89745,-37.84412
213021344-0,213021344,Newport,Moderate,2.3,12,144.9039,-37.84999
213021344-0,213021344,Newport,Moderate,2.3,13,144.89767,-37.8436
213021344-0,213021344,Newport,Moderate,2.3,14,144.8971,-37.83633
213021344-0,213021344,Newport,Moderate,2.3,15,144.90557,-37.82287
213021344-0,213021344,Newport,Moderate,2.3,16,144.89586,-37.82178
213021344-0,213021344,Newport,Moderate,2.3,17,144.89493,-37.82699
213021344-0,213021344,Newport,Moderate,2.3,18,144.88689,-37.82257
213021344-0,213021344,Newport,Moderate,2.3,19,144.85809,-37.82465
213021344-0,213021344,Newport,Moderate,2.3,20,144.86014,-37.82487
213021345-0,213021345,Seabrook,Low,0,0,144.75183,-37.87994
213021345-0,213021345,Seabrook,Low,0,1,144.75172,-37.88665
213021345-0,213021345,Seabrook,Low,0,2,144.75585,-37.88797
213021345-0,213021345,Seabrook,Low,0,3,144.76239,-37.88866
213021345-0,213021345,Seabrook,Low,0,4,144.76333,-37.88357
213021345-0,213021345,Seabrook,Low,0,5,144.76668,-37.88393
213021345-0,213021345,Seabrook,Low,0,6,144.76283,-37.87295
213021345-0,213021345,Seabrook,Low,0,7,144.75188,-37.87962
213021345-0,213021345,Seabrook,Low,0,8,144.75183,-37.87994
213021346-0,213021346,Williamstown,Moderate,1.4,0,144.887,-37.85079
213021346-0,213021346,Williamstown,Moderate,1.4,1,144.88954,-37.85789
213021346-0,213021346,Williamstown,Moderate,1.4,2,144.87471,-37.84912
213021346-0,213021346,Williamstown,Moderate,1.4,3,144.85894,-37.84801
213021346-0,213021346,Williamstown,Moderate,1.4,4,144.85396,-37.84922
213021346-0,213021346,Williamstown,Moderate,1.4,5,144.85184,-37.85579
213021346-0,213021346,Williamstown,Moderate,1.4,6,144.87232,-37.85998
213021346-0,213021346,Williamstown,Moderate,1.4,7,144.87863,-37.86807
213021346-0,213021346,Williamstown,Moderate,1.4,8,144.89216,-37.86759
213021346-0,213021346,Williamstown,Moderate,1.4,9,144.90291,-37.87274
213021346-0,213021346,Williamstown,Moderate,1.4,10,144.91553,-37.86553
213021346-0,213021346,Williamstown,Moderate,1.4,11,144.90393,-37.86172
213021346-0,213021346,Williamstown,Moderate,1.4,12,144.89848,-37.8512
213021346-0,213021346,Williamstown,Moderate,1.4,13,144.8873,-37.8501
213021346-0,213021346,Williamstown,Moderate,1.4,14,144.887,-37.85079
213031347-0,213031347,Braybrook,Moderate,1.5,0,144.84631,-37.7845
213031347-0,213031347,Braybrook,Moderate,1.5,1,144.84217,-37.79707
213031347-0,213031347,Braybrook,Moderate,1.5,2,144.86205,-37.79953
213031347-0,213031347,Braybrook,Moderate,1.5,3,144.86392,-37.78947
213031347-0,213031347,Braybrook,Moderate,1.5,4,144.88269,-37.79077
213031347-0,213031347,Braybrook,Moderate,1.5,5,144.88557,-37.77572
213031347-0,213031347,Braybrook,Moderate,1.5,6,144.86706,-37.77208
213031347-0,213031347,Braybrook,Moderate,1.5,7,144.85838,-37.77596
213031347-0,213031347,Braybrook,Moderate,1.5,8,144.85136,-37.77022
213031347-0,213031347,Braybrook,Moderate,1.5,9,144.84656,-37.783
213031347-0,213031347,Braybrook,Moderate,1.5,10,144.84631,-37.7845
213031348-0,213031348,Footscray,High,1.3,0,144.8831,-37.78859
213031348-0,213031348,Footscray,High,1.3,1,144.8794,-37.80054
213031348-0,213031348,Footscray,High,1.3,2,144.89741,-37.80397
213031348-0,213031348,Footscray,High,1.3,3,144.89986,-37.81466
213031348-0,213031348,Footscray,High,1.3,4,144.90546,-37.81528
213031348-0,213031348,Footscray,High,1.3,5,144.90962,-37.80179
213031348-0,213031348,Footscray,High,1.3,6,144.91651,-37.79835
213031348-0,213031348,Footscray,High,1.3,7,144.90283,-37.789
213031348-0,213031348,Footscray,High,1.3,8,144.88323,-37.78788
213031348-0,213031348,Footscray,High,1.3,9,144.8831,-37.78859
213031349-0,213031349,Maribyrnong,High,1.5,0,144.87438,-37.76898
213031349-0,213031349,Maribyrnong,High,1.5,1,144.87166,-37.7738
213031349-0,213031349,Maribyrnong,High,1.5,2,144.88558,-37.7756
213031349-0,213031349,Maribyrnong,High,1.5,3,144.88352,-37.78635
213031349-0,213031349,Maribyrnong,High,1.5,4,144.90283,-37.789
213031349-0,213031349,Maribyrnong,High,1.5,5,144.90399,-37.78457
213031349-0,213031349,Maribyrnong,High,1.5,6,144.89772,-37.78035
213031349-0,213031349,Maribyrnong,High,1.5,7,144.89586,-37.77325
213031349-0,213031349,Maribyrnong,High,1.5,8,144.90211,-37.76942
213031349-0,213031349,Maribyrnong,High,1.5,9,144.90178,-37.76562
213031349-0,213031349,Maribyrnong,High,1.5,10,144.885,-37.76163
213031349-0,213031349,Maribyrnong,High,1.5,11,144.88565,-37.75642
213031349-0,213031349,Maribyrnong,High,1.5,12,144.88233,-37.75583
213031349-0,213031349,Maribyrnong,High,1.5,13,144.87241,-37.76235
213031349-0,213031349,Maribyrnong,High,1.5,14,144.87062,-37.76638
213031349-0,213031349,Maribyrnong,High,1.5,15,144.87437,-37.76896
213031349-0,213031349,Maribyrnong,High,1.5,16,144.87438,-37.76898
213031350-0,213031350,Seddon - Kingsville,Moderate,0.3,0,144.87657,-37.80727
213031350-0,213031350,Seddon - Kingsville,Moderate,0.3,1,144.86923,-37.81119
213031350-0,213031350,Seddon - Kingsville,Moderate,0.3,2,144.89849,-37.81074
213031350-0,213031350,Seddon - Kingsville,Moderate,0.3,3,144.89741,-37.80397
213031350-0,213031350,Seddon - Kingsville,Moderate,0.3,4,144.88621,-37.80216
213031350-0,213031350,Seddon - Kingsville,Moderate,0.3,5,144.87728,-37.80689
213031350-0,213031350,Seddon - Kingsville,Moderate,0.3,6,144.87657,-37.80727
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,0,144.86314,-37.79333
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,1,144.86205,-37.79953
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,2,144.83923,-37.79692
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,3,144.85588,-37.81487
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,4,144.88733,-37.80157
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,5,144.8794,-37.80054
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,6,144.88269,-37.79077
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,7,144.86392,-37.78947
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,8,144.8632,-37.79298
213031351-0,213031351,West Footscray - Tottenham,Moderate,1,9,144.86314,-37.79333
213031352-0,213031352,Yarraville,High,0,0,144.85915,-37.81764
213031352-0,213031352,Yarraville,High,0,1,144.85779,-37.82443
213031352-0,213031352,Yarraville,High,0,2,144.88689,-37.82257
213031352-0,213031352,Yarraville,High,0,3,144.89493,-37.82699
213031352-0,213031352,Yarraville,High,0,4,144.89586,-37.82178
213031352-0,213031352,Yarraville,High,0,5,144.90664,-37.82101
213031352-0,213031352,Yarraville,High,0,6,144.90546,-37.81528
213031352-0,213031352,Yarraville,High,0,7,144.89986,-37.81466
213031352-0,213031352,Yarraville,High,0,8,144.89849,-37.81074
213031352-0,213031352,Yarraville,High,0,9,144.85984,-37.81382
213031352-0,213031352,Yarraville,High,0,10,144.85915,-37.81764
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,0,144.40212,-37.63965
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,1,144.35403,-37.63354
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,2,144.33772,-37.61864
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,3,144.33959,-37.6287
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,4,144.33364,-37.63741
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,5,144.35665,-37.64775
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,6,144.35823,-37.65175
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,7,144.34573,-37.6581
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,8,144.35656,-37.66942
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,9,144.37047,-37.67495
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,10,144.36818,-37.68753
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,11,144.39263,-37.69621
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,12,144.38982,-37.70802
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,13,144.39686,-37.70883
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,14,144.39535,-37.71719
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,15,144.40469,-37.71686
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,16,144.40274,-37.72777
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,17,144.41469,-37.72424
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,18,144.41595,-37.71826
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,19,144.46275,-37.70602
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,20,144.46483,-37.69197
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,21,144.48419,-37.69297
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,22,144.48741,-37.69666
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,23,144.4864,-37.70517
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,24,144.49565,-37.70436
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,25,144.50207,-37.70851
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,26,144.51906,-37.70672
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,27,144.51207,-37.67559
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,28,144.51731,-37.67447
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,29,144.51861,-37.67028
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,30,144.51529,-37.66826
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,31,144.52113,-37.66593
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,32,144.51673,-37.64293
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,33,144.52095,-37.63986
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,34,144.51929,-37.62794
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,35,144.52791,-37.61413
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,36,144.5227,-37.60459
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,37,144.5364,-37.58942
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,38,144.53913,-37.57429
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,39,144.55622,-37.55903
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,40,144.45929,-37.54638
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,41,144.45482,-37.55231
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,42,144.45732,-37.55355
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,43,144.45318,-37.55485
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,44,144.45616,-37.55821
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,45,144.45186,-37.55924
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,46,144.44706,-37.56835
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,47,144.45271,-37.57374
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,48,144.44927,-37.57874
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,49,144.45296,-37.58713
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,50,144.44931,-37.5867
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,51,144.44854,-37.59184
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,52,144.43673,-37.59232
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,53,144.4331,-37.58894
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,54,144.42932,-37.5915
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,55,144.43208,-37.5941
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,56,144.42073,-37.59282
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,57,144.42016,-37.59613
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,58,144.42839,-37.59704
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,59,144.42183,-37.60155
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,60,144.4232,-37.61362
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,61,144.38481,-37.60673
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,62,144.39582,-37.61862
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,63,144.39419,-37.62946
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,64,144.40214,-37.6395
213041353-0,213041353,Bacchus Marsh,Moderate,2.5,65,144.40212,-37.63965
213041358-0,213041358,Melton West,Moderate,0.4,0,144.51929,-37.66602
213041358-0,213041358,Melton West,Moderate,0.4,1,144.51529,-37.66826
213041358-0,213041358,Melton West,Moderate,0.4,2,144.51861,-37.67028
213041358-0,213041358,Melton West,Moderate,0.4,3,144.51731,-37.67447
213041358-0,213041358,Melton West,Moderate,0.4,4,144.51208,-37.67553
213041358-0,213041358,Melton West,Moderate,0.4,5,144.51699,-37.68722
213041358-0,213041358,Melton West,Moderate,0.4,6,144.56705,-37.6902
213041358-0,213041358,Melton West,Moderate,0.4,7,144.57454,-37.65163
213041358-0,213041358,Melton West,Moderate,0.4,8,144.55651,-37.64926
213041358-0,213041358,Melton West,Moderate,0.4,9,144.55513,-37.64276
213041358-0,213041358,Melton West,Moderate,0.4,10,144.53802,-37.64063
213041358-0,213041358,Melton West,Moderate,0.4,11,144.53766,-37.63741
213041358-0,213041358,Melton West,Moderate,0.4,12,144.51946,-37.63525
213041358-0,213041358,Melton West,Moderate,0.4,13,144.52095,-37.63988
213041358-0,213041358,Melton West,Moderate,0.4,14,144.51636,-37.64596
213041358-0,213041358,Melton West,Moderate,0.4,15,144.51934,-37.64832
213041358-0,213041358,Melton West,Moderate,0.4,16,144.51937,-37.6659
213041358-0,213041358,Melton West,Moderate,0.4,17,144.51929,-37.66602
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,0,144.61798,-37.72021
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,1,144.61227,-37.75167
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,2,144.57523,-37.74821
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,3,144.58232,-37.75813
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,4,144.57819,-37.77015
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,5,144.59039,-37.78366
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,6,144.58877,-37.79312
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,7,144.75098,-37.81045
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,8,144.75721,-37.76344
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,9,144.72374,-37.75074
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,10,144.72604,-37.73231
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,11,144.72459,-37.73516
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,12,144.70472,-37.73462
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,13,144.69586,-37.73186
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,14,144.6931,-37.72374
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,15,144.6845,-37.72962
213041359-0,213041359,Rockbank - Mount Cottrell,Low,14.7,16,144.68583,-37.72203
